trial_type,trial_index,time_elapsed,internal_node_id,subject_id,round_name,round_index,success,timeout,failed_images,failed_audio,failed_video,rt,stimulus,response,images,target,target_word,target_image,target_type,round_type,set,test_audio,choice,chosen_image,correct,correct_helper,choices,chosen_images,chosen_items,chosen_audio_items,first_choice_location,chosen_images_in_order,chosen_audio_in_order,chosen_items_in_order,condition,sample_num,chosen_index,chosen_audio,central_images,seed,condition_index,condition_order,condition_vector,condition_name,fam_stims,round_stims,fam_test_index,subject,cur_target,cur_target_image,cur_target_type,familiar_classification,image,source,editing_needed,good_pic,aoa,AoAtestbased,use.,notes,version1,X,X.1,X.2,aoa_adj,chosen_word,familiar_classification_grid,image_grid,source_grid,editing_needed_grid,good_pic_grid,aoa_grid,AoAtestbased_grid,use._grid,notes_grid,version1_grid,X_grid,X.1_grid,X.2_grid,aoa_adj_grid
coact-grid-choice,34,152473,0.0-34.0,p004,1,0,NA,NA,NA,NA,NA,2038.9999999999418,NA,NA,"[""stims/images/porcupine.png"",""stims/images/zebra.png"",""stims/images/flamingo.png"",""stims/images/elephant.png"",""stims/images/chameleon.png"",""stims/images/nyala.png"",""stims/images/lynx.png"",""stims/images/cormorant.png""]",NA,NA,NA,NA,NA,1,NA,NA,stims/images/lynx.png,NA,NA,NA,NA,NA,NA,left,"[""stims/images/cormorant.png"",""stims/images/lynx.png""]","[""stims/audio/thats_cormorant.wav"",""stims/audio/thats_lynx.wav""]","[""cormorant"",""lynx""]",active,2,1,stims/audio/thats_lynx.wav,"[""stims/images/cormorant.png"",""stims/images/lynx.png""]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,lynx,unfamiliar,lynx.png,BOSS,n,,10.53,13,,,y,NA,NA,,10.53
coact-grid-choice-audio,35,155486,0.0-35.0,p004,1,0,NA,NA,NA,NA,NA,3000,NA,NA,"[""stims/images/porcupine.png"",""stims/images/zebra.png"",""stims/images/flamingo.png"",""stims/images/elephant.png"",""stims/images/chameleon.png"",""stims/images/nyala.png"",""stims/images/lynx.png"",""stims/images/cormorant.png""]",NA,NA,NA,NA,NA,1,NA,NA,stims/images/lynx.png,NA,NA,NA,NA,NA,NA,left,NA,NA,NA,active,2,NA,stims/audio/thats_lynx.wav,"[""stims/images/cormorant.png"",""stims/images/lynx.png""]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,lynx,unfamiliar,lynx.png,BOSS,n,,10.53,13,,,y,NA,NA,,10.53
coact-grid,36,163848,0.0-36.0,p004,1,0,NA,NA,NA,NA,NA,7055,NA,NA,"[""stims/images/porcupine.png"",""stims/images/flamingo.png"",""stims/images/cormorant.png"",""stims/images/elephant.png"",""stims/images/chameleon.png"",""stims/images/lynx.png"",""stims/images/nyala.png"",""stims/images/zebra.png""]",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"[2,4]","[""stims/images/cormorant.png"",""stims/images/chameleon.png""]","[""cormorant"",""chameleon""]","[""stims/audio/its_cormorant.wav"",""stims/audio/its_chameleon.wav""]",right,"[""stims/images/chameleon.png"",""stims/images/cormorant.png""]","[""stims/audio/its_chameleon.wav"",""stims/audio/its_cormorant.wav""]","[""chameleon"",""cormorant""]",active,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
coact-grid-choice,37,165714,0.0-37.0,p004,1,0,NA,NA,NA,NA,NA,1863.9999999999418,NA,NA,"[""stims/images/porcupine.png"",""stims/images/flamingo.png"",""stims/images/cormorant.png"",""stims/images/elephant.png"",""stims/images/chameleon.png"",""stims/images/lynx.png"",""stims/images/nyala.png"",""stims/images/zebra.png""]",NA,NA,NA,NA,NA,1,NA,NA,stims/images/chameleon.png,NA,NA,NA,NA,NA,NA,right,"[""stims/images/chameleon.png"",""stims/images/cormorant.png""]","[""stims/audio/its_chameleon.wav"",""stims/audio/its_cormorant.wav""]","[""chameleon"",""cormorant""]",active,3,1,stims/audio/its_cormorant.wav,"[""stims/images/cormorant.png"",""stims/images/chameleon.png""]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cormorant,unfamiliar,cormorant.png,BOSS,n,,14.22,13,,,y,NA,NA,,14.22
coact-grid-choice-audio,38,168724,0.0-38.0,p004,1,0,NA,NA,NA,NA,NA,3003,NA,NA,"[""stims/images/porcupine.png"",""stims/images/flamingo.png"",""stims/images/cormorant.png"",""stims/images/elephant.png"",""stims/images/chameleon.png"",""stims/images/lynx.png"",""stims/images/nyala.png"",""stims/images/zebra.png""]",NA,NA,NA,NA,NA,1,NA,NA,stims/images/chameleon.png,NA,NA,NA,NA,NA,NA,right,NA,NA,NA,active,3,NA,stims/audio/its_cormorant.wav,"[""stims/images/cormorant.png"",""stims/images/chameleon.png""]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cormorant,unfamiliar,cormorant.png,BOSS,n,,14.22,13,,,y,NA,NA,,14.22
coact-grid,39,179138,0.0-39.0,p004,1,0,NA,NA,NA,NA,NA,9109,NA,NA,"[""stims/images/zebra.png"",""stims/images/nyala.png"",""stims/images/lynx.png"",""stims/images/porcupine.png"",""stims/images/chameleon.png"",""stims/images/cormorant.png"",""stims/images/flamingo.png"",""stims/images/elephant.png""]",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"[4,6]","[""stims/images/chameleon.png"",""stims/images/flamingo.png""]","[""chameleon"",""flamingo""]","[""stims/audio/its_chameleon.wav"",""stims/audio/its_flamingo.wav""]",left,"[""stims/images/chameleon.png"",""stims/images/flamingo.png""]","[""stims/audio/its_chameleon.wav"",""stims/audio/its_flamingo.wav""]","[""chameleon"",""flamingo""]",active,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
coact-grid-choice,40,180539,0.0-40.0,p004,1,0,NA,NA,NA,NA,NA,1400,NA,NA,"[""stims/images/zebra.png"",""stims/images/nyala.png"",""stims/images/lynx.png"",""stims/images/porcupine.png"",""stims/images/chameleon.png"",""stims/images/cormorant.png"",""stims/images/flamingo.png"",""stims/images/elephant.png""]",NA,NA,NA,NA,NA,1,NA,NA,stims/images/chameleon.png,NA,NA,NA,NA,NA,NA,left,"[""stims/images/chameleon.png"",""stims/images/flamingo.png""]","[""stims/audio/its_chameleon.wav"",""stims/audio/its_flamingo.wav""]","[""chameleon"",""flamingo""]",active,4,0,stims/audio/its_chameleon.wav,"[""stims/images/chameleon.png"",""stims/images/flamingo.png""]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,chameleon,somewhat_unfamiliar,chameleon.png,BOSS,n,,10.18,12,,,y,NA,NA,,10.18
coact-grid-choice-audio,41,183547,0.0-41.0,p004,1,0,NA,NA,NA,NA,NA,3000,NA,NA,"[""stims/images/zebra.png"",""stims/images/nyala.png"",""stims/images/lynx.png"",""stims/images/porcupine.png"",""stims/images/chameleon.png"",""stims/images/cormorant.png"",""stims/images/flamingo.png"",""stims/images/elephant.png""]",NA,NA,NA,NA,NA,1,NA,NA,stims/images/chameleon.png,NA,NA,NA,NA,NA,NA,left,NA,NA,NA,active,4,NA,stims/audio/its_chameleon.wav,"[""stims/images/chameleon.png"",""stims/images/flamingo.png""]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,chameleon,somewhat_unfamiliar,chameleon.png,BOSS,n,,10.18,12,,,y,NA,NA,,10.18
coact-grid,42,191096,0.0-42.0,p004,1,0,NA,NA,NA,NA,NA,6243,NA,NA,"[""stims/images/cormorant.png"",""stims/images/flamingo.png"",""stims/images/nyala.png"",""stims/images/elephant.png"",""stims/images/chameleon.png"",""stims/images/porcupine.png"",""stims/images/zebra.png"",""stims/images/lynx.png""]",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"[3,6]","[""stims/images/elephant.png"",""stims/images/zebra.png""]","[""elephant"",""zebra""]","[""stims/audio/its_elephant.wav"",""stims/audio/its_zebra.wav""]",right,"[""stims/images/zebra.png"",""stims/images/elephant.png""]","[""stims/audio/its_zebra.wav"",""stims/audio/its_elephant.wav""]","[""zebra"",""elephant""]",active,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
coact-grid-choice,43,195264,0.0-43.0,p004,1,0,NA,NA,NA,NA,NA,4167,NA,NA,"[""stims/images/cormorant.png"",""stims/images/flamingo.png"",""stims/images/nyala.png"",""stims/images/elephant.png"",""stims/images/chameleon.png"",""stims/images/porcupine.png"",""stims/images/zebra.png"",""stims/images/lynx.png""]",NA,NA,NA,NA,NA,1,NA,NA,stims/images/elephant.png,NA,NA,NA,NA,NA,NA,right,"[""stims/images/zebra.png"",""stims/images/elephant.png""]","[""stims/audio/its_zebra.wav"",""stims/audio/its_elephant.wav""]","[""zebra"",""elephant""]",active,5,0,stims/audio/its_zebra.wav,"[""stims/images/elephant.png"",""stims/images/zebra.png""]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,zebra,familiar,zebra.png,BOSS,n,,4.79,2,,,y,NA,NA,,4.79
coact-grid-choice-audio,44,198273,0.0-44.0,p004,1,0,NA,NA,NA,NA,NA,3003,NA,NA,"[""stims/images/cormorant.png"",""stims/images/flamingo.png"",""stims/images/nyala.png"",""stims/images/elephant.png"",""stims/images/chameleon.png"",""stims/images/porcupine.png"",""stims/images/zebra.png"",""stims/images/lynx.png""]",NA,NA,NA,NA,NA,1,NA,NA,stims/images/elephant.png,NA,NA,NA,NA,NA,NA,right,NA,NA,NA,active,5,NA,stims/audio/its_zebra.wav,"[""stims/images/elephant.png"",""stims/images/zebra.png""]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,zebra,familiar,zebra.png,BOSS,n,,4.79,2,,,y,NA,NA,,4.79
coact-test,47,215000,0.0-47.0,p004,1,0,NA,NA,NA,NA,NA,437857.00533333333,NA,NA,"[""stims/images/squirrel.png"",""stims/images/horse.png"",""stims/images/wolf.png"",""stims/images/cow.png"",""stims/images/frog.png"",""stims/images/cat.png"",""stims/images/duck.png"",""stims/images/butterfly.png""]",wolf,wolf,NA,familiar,practice_posttest,familiar,stims/audio/wheres_wolf.wav,2,stims/images/wolf.png,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,familiar,wolf.png,BOSS,n,,4.5,2,,,fam,NA,NA,,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
coact-test,49,220835,0.0-49.0,p004,1,0,NA,NA,NA,NA,NA,443687.4693333333,NA,NA,"[""stims/images/cat.png"",""stims/images/wolf.png"",""stims/images/squirrel.png"",""stims/images/horse.png"",""stims/images/duck.png"",""stims/images/cow.png"",""stims/images/butterfly.png"",""stims/images/frog.png""]",squirrel,squirrel,NA,familiar,practice_posttest,familiar,stims/audio/find_squirrel.wav,2,stims/images/squirrel.png,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,familiar,squirrel.png,BOSS,n,,4.44,2,N,not a great picture,fam,NA,NA,,4.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
coact-test,51,228681,0.0-51.0,p004,1,0,NA,NA,NA,NA,NA,451526.2160000001,NA,NA,"[""stims/images/chameleon.png"",""stims/images/elephant.png"",""stims/images/porcupine.png"",""stims/images/nyala.png"",""stims/images/zebra.png"",""stims/images/flamingo.png"",""stims/images/lynx.png"",""stims/images/cormorant.png""]",zebra,zebra,NA,familiar,posttest,1,stims/audio/find_zebra.wav,4,stims/images/zebra.png,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,familiar,zebra.png,BOSS,n,,4.79,2,,,y,NA,NA,,4.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
coact-test,53,237537,0.0-53.0,p004,1,0,NA,NA,NA,NA,NA,460378.304,NA,NA,"[""stims/images/flamingo.png"",""stims/images/nyala.png"",""stims/images/zebra.png"",""stims/images/lynx.png"",""stims/images/cormorant.png"",""stims/images/elephant.png"",""stims/images/porcupine.png"",""stims/images/chameleon.png""]",cormorant,cormorant,NA,unfamiliar,posttest,1,stims/audio/wheres_cormorant.wav,4,stims/images/cormorant.png,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unfamiliar,cormorant.png,BOSS,n,,14.22,13,,,y,NA,NA,,14.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
coact-test,55,242206,0.0-55.0,p004,1,0,NA,NA,NA,NA,NA,465038.0746666667,NA,NA,"[""stims/images/nyala.png"",""stims/images/cormorant.png"",""stims/images/porcupine.png"",""stims/images/zebra.png"",""stims/images/flamingo.png"",""stims/images/lynx.png"",""stims/images/chameleon.png"",""stims/images/elephant.png""]",elephant,elephant,NA,familiar,posttest,1,stims/audio/find_elephant.wav,7,stims/images/elephant.png,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,familiar,elephant.png,BOSS,n,,4.8,2,,,y,NA,NA,,4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
coact-test,57,246141,0.0-57.0,p004,1,0,NA,NA,NA,NA,NA,468969.57866666664,NA,NA,"[""stims/images/elephant.png"",""stims/images/chameleon.png"",""stims/images/flamingo.png"",""stims/images/lynx.png"",""stims/images/cormorant.png"",""stims/images/nyala.png"",""stims/images/zebra.png"",""stims/images/porcupine.png""]",porcupine,porcupine,NA,somewhat familiar,posttest,1,stims/audio/wheres_porcupine.wav,7,stims/images/porcupine.png,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,somewhat_familiar,porcupine.png,BOSS,n,,6.89,6,,,y,NA,NA,,6.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
coact-test,59,249902,0.0-59.0,p004,1,0,NA,NA,NA,NA,NA,472727.152,NA,NA,"[""stims/images/cormorant.png"",""stims/images/zebra.png"",""stims/images/nyala.png"",""stims/images/porcupine.png"",""stims/images/chameleon.png"",""stims/images/elephant.png"",""stims/images/flamingo.png"",""stims/images/lynx.png""]",chameleon,chameleon,NA,somewhat unfamiliar,posttest,1,stims/audio/find_chameleon.wav,4,stims/images/chameleon.png,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,somewhat_unfamiliar,chameleon.png,BOSS,n,,10.18,12,,,y,NA,NA,,10.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
coact-test,61,261049,0.0-61.0,p004,1,0,NA,NA,NA,NA,NA,483871.2453333334,NA,NA,"[""stims/images/cormorant.png"",""stims/images/lynx.png"",""stims/images/chameleon.png"",""stims/images/porcupine.png"",""stims/images/nyala.png"",""stims/images/elephant.png"",""stims/images/flamingo.png"",""stims/images/zebra.png""]",nyala,nyala,NA,unfamiliar,posttest,1,stims/audio/wheres_nyala.wav,0,stims/images/cormorant.png,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unfamiliar,nyala.png,BOSS,n,,NA,NA,,,y,NA,NA,,14.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
coact-test,63,266146,0.0-63.0,p004,1,0,NA,NA,NA,NA,NA,488954.584,NA,NA,"[""stims/images/zebra.png"",""stims/images/porcupine.png"",""stims/images/nyala.png"",""stims/images/flamingo.png"",""stims/images/lynx.png"",""stims/images/chameleon.png"",""stims/images/cormorant.png"",""stims/images/elephant.png""]",lynx,lynx,NA,somewhat unfamiliar,posttest,1,stims/audio/find_lynx.wav,4,stims/images/lynx.png,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unfamiliar,lynx.png,BOSS,n,,10.53,13,,,y,NA,NA,,10.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
coact-test,65,269955,0.0-65.0,p004,1,0,NA,NA,NA,NA,NA,492761.29066666664,NA,NA,"[""stims/images/porcupine.png"",""stims/images/elephant.png"",""stims/images/nyala.png"",""stims/images/flamingo.png"",""stims/images/zebra.png"",""stims/images/chameleon.png"",""stims/images/cormorant.png"",""stims/images/lynx.png""]",flamingo,flamingo,NA,somewhat familiar,posttest,1,stims/audio/wheres_flamingo.wav,3,stims/images/flamingo.png,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,somewhat_familiar,flamingo.png,BOSS,n,,6.32,6,,,y,NA,NA,,6.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
coact-test,4,8538,0.0-4.0,p004,2,1,NA,NA,NA,NA,NA,13078.858666666667,NA,NA,"[""stims/images/butterfly.png"",""stims/images/duck.png"",""stims/images/frog.png"",""stims/images/cow.png"",""stims/images/horse.png"",""stims/images/wolf.png"",""stims/images/cat.png"",""stims/images/squirrel.png""]",cow,cow,NA,familiar,practice_pretest,familiar,stims/audio/find_cow.wav,3,stims/images/cow.png,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,familiar,cow.png,BOSS,n,,3.94,2,,,fam,NA,0,somewhat unfamiliar,3.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
coact-test,6,12249,0.0-6.0,p004,2,1,NA,NA,NA,NA,NA,16784.944,NA,NA,"[""stims/images/duck.png"",""stims/images/squirrel.png"",""stims/images/frog.png"",""stims/images/cat.png"",""stims/images/cow.png"",""stims/images/wolf.png"",""stims/images/horse.png"",""stims/images/butterfly.png""]",butterfly,butterfly,NA,familiar,practice_pretest,familiar,stims/audio/find_butterfly.wav,7,stims/images/butterfly.png,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,familiar,butterfly.png,BOSS,n,,3.67,2,,,fam,NA,8,familiar,3.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
coact-test,8,15599,0.0-8.0,p004,2,1,NA,NA,NA,NA,NA,20132.365333333335,NA,NA,"[""stims/images/dolphin.png"",""stims/images/bear.png"",""stims/images/manatee.png"",""stims/images/raccoon.png"",""stims/images/rabbit.png"",""stims/images/wombat.png"",""stims/images/narwhal.png"",""stims/images/sloth.png""]",dolphin,dolphin,NA,somewhat familiar,pretest,2,stims/audio/wheres_dolphin.wav,0,stims/images/dolphin.png,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,somewhat_familiar,dolphin.png,BOSS,n,,6.05,10,,,y,NA,NA,,6.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
coact-test,10,20569,0.0-10.0,p004,2,1,NA,NA,NA,NA,NA,25098.68266666667,NA,NA,"[""stims/images/bear.png"",""stims/images/sloth.png"",""stims/images/rabbit.png"",""stims/images/manatee.png"",""stims/images/dolphin.png"",""stims/images/raccoon.png"",""stims/images/wombat.png"",""stims/images/narwhal.png""]",wombat,wombat,NA,unfamiliar,pretest,2,stims/audio/find_wombat.wav,5,stims/images/raccoon.png,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unfamiliar,editing_needed,dimy,y,,11.31,13,,,y,NA,NA,,11.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
coact-test,12,25247,0.0-12.0,p004,2,1,NA,NA,NA,NA,NA,29772.330666666665,NA,NA,"[""stims/images/sloth.png"",""stims/images/bear.png"",""stims/images/manatee.png"",""stims/images/dolphin.png"",""stims/images/rabbit.png"",""stims/images/raccoon.png"",""stims/images/wombat.png"",""stims/images/narwhal.png""]",bear,bear,NA,familiar,pretest,2,stims/audio/find_bear.wav,1,stims/images/bear.png,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,familiar,bear.png,BOSS,n,,3.58,2,,,y,NA,NA,,3.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
coact-test,14,31683,0.0-14.0,p004,2,1,NA,NA,NA,NA,NA,36203.81333333334,NA,NA,"[""stims/images/raccoon.png"",""stims/images/wombat.png"",""stims/images/dolphin.png"",""stims/images/sloth.png"",""stims/images/narwhal.png"",""stims/images/manatee.png"",""stims/images/rabbit.png"",""stims/images/bear.png""]",manatee,manatee,NA,somewhat unfamiliar,pretest,2,stims/audio/find_manatee.wav,3,stims/images/sloth.png,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,somewhat_unfamiliar,manatee.jpg,Moreno,y,,10.56,14,,,y,NA,NA,,10.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
coact-test,16,35502,0.0-16.0,p004,2,1,NA,NA,NA,NA,NA,40016.65866666667,NA,NA,"[""stims/images/wombat.png"",""stims/images/rabbit.png"",""stims/images/manatee.png"",""stims/images/raccoon.png"",""stims/images/dolphin.png"",""stims/images/bear.png"",""stims/images/narwhal.png"",""stims/images/sloth.png""]",rabbit,rabbit,NA,familiar,pretest,2,stims/audio/wheres_rabbit.wav,1,stims/images/rabbit.png,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,familiar,rabbit.png,BOSS,n,,3.94,2,,,y,NA,NA,,3.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
coact-test,18,39096,0.0-18.0,p004,2,1,NA,NA,NA,NA,NA,43606.72266666667,NA,NA,"[""stims/images/raccoon.png"",""stims/images/wombat.png"",""stims/images/narwhal.png"",""stims/images/bear.png"",""stims/images/sloth.png"",""stims/images/manatee.png"",""stims/images/rabbit.png"",""stims/images/dolphin.png""]",raccoon,raccoon,NA,somewhat familiar,pretest,2,stims/audio/wheres_raccoon.wav,0,stims/images/raccoon.png,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,somewhat_familiar,raccoon.png,BOSS,n,,6.79,2,,,y,NA,NA,,6.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
coact-test,20,45130,0.0-20.0,p004,2,1,NA,NA,NA,NA,NA,49637.288,NA,NA,"[""stims/images/rabbit.png"",""stims/images/bear.png"",""stims/images/manatee.png"",""stims/images/raccoon.png"",""stims/images/narwhal.png"",""stims/images/sloth.png"",""stims/images/wombat.png"",""stims/images/dolphin.png""]",sloth,sloth,NA,somewhat unfamiliar,pretest,2,stims/audio/wheres_sloth.wav,5,stims/images/sloth.png,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,somewhat_unfamiliar,sloth.jpg,chen,y,,8.37,12,,,y,NA,NA,,8.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
coact-test,22,49085,0.0-22.0,p004,2,1,NA,NA,NA,NA,NA,53586.92,NA,NA,"[""stims/images/manatee.png"",""stims/images/wombat.png"",""stims/images/bear.png"",""stims/images/narwhal.png"",""stims/images/dolphin.png"",""stims/images/rabbit.png"",""stims/images/sloth.png"",""stims/images/raccoon.png""]",narwhal,narwhal,NA,unfamiliar,pretest,2,stims/audio/find_narwhal.wav,0,stims/images/manatee.png,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unfamiliar,narwhal.png,BOSS,n,,12.14,12,,,y,NA,NA,,12.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
coact-grid,24,75049,0.0-24.0,p004,2,1,NA,NA,NA,NA,NA,3502,NA,NA,"[""stims/images/squirrel.png"",""stims/images/frog.png"",""stims/images/cow.png"",""stims/images/wolf.png"",""stims/images/duck.png"",""stims/images/horse.png"",""stims/images/butterfly.png"",""stims/images/cat.png""]",NA,NA,NA,NA,NA,familiar,NA,NA,NA,NA,NA,"[2,6]","[""stims/images/cow.png"",""stims/images/butterfly.png""]","[""cow"",""butterfly""]","[""stims/audio/thats_cow.wav"",""stims/audio/thats_butterfly.wav""]",right,"[""stims/images/butterfly.png"",""stims/images/cow.png""]","[""stims/audio/thats_butterfly.wav"",""stims/audio/thats_cow.wav""]","[""butterfly"",""cow""]",passive,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
